seq,event_ts,ingest_ts,asset_id,lat,lon,speed_mph,heading_deg,shipment_ref,geofence_id,geofence_event
12,2026-01-09T11:00:00.000Z,2026-01-09T11:14:00.000Z,TRK-1022,34.01002916666666,-97.126725,56,258,,,
12,2026-01-09T11:00:00.000Z,2026-01-09T11:15:00.000Z,TRK-1023,34.01002916666666,-97.126725,46,25,,,
13,2026-01-09T12:00:00.000Z,2026-01-09T12:15:00.000Z,TRK-1012,32.843954545454544,-96.68954545454545,52,8,,,
13,2026-01-09T12:00:00.000Z,2026-01-09T12:13:00.000Z,TRK-1013,32.843954545454544,-96.68954545454545,51,83,SHIP-205,,
13,2026-01-09T12:00:00.000Z,2026-01-09T12:07:00.000Z,TRK-1014,32.843954545454544,-96.68954545454545,61,160,SHIP-206,,
13,2026-01-09T12:00:00.000Z,2026-01-09T12:11:00.000Z,TRK-1015,31.328876,-96.111944,48,262,SHIP-207,,
13,2026-01-09T12:00:00.000Z,2026-01-09T12:06:00.000Z,TRK-1016,31.328876,-96.111944,45,311,,,
13,2026-01-09T12:00:00.000Z,2026-01-09T12:01:00.000Z,TRK-1017,31.328876,-96.111944,52,9,SHIP-209,,
13,2026-01-09T12:00:00.000Z,2026-01-09T12:00:00.000Z,TRK-1018,31.167451999999997,-97.611368,53,310,SHIP-210,,
13,2026-01-09T12:00:00.000Z,2026-01-09T12:05:00.000Z,TRK-1019,31.167451999999997,-97.611368,46,180,SHIP-211,,
13,2026-01-09T12:00:00.000Z,2026-01-09T12:08:00.000Z,TRK-1020,31.167451999999997,-97.611368,45,1,SHIP-212,,
13,2026-01-09T12:00:00.000Z,2026-01-09T12:02:00.000Z,TRK-1021,34.12215,-97.1567,62,123,SHIP-213,,
13,2026-01-09T12:00:00.000Z,2026-01-09T12:10:00.000Z,TRK-1022,34.12215,-97.1567,56,206,SHIP-214,,
13,2026-01-09T12:00:00.000Z,2026-01-09T12:04:00.000Z,TRK-1023,34.12215,-97.1567,58,155,SHIP-215,,
14,2026-01-09T13:00:00.000Z,2026-01-09T13:07:00.000Z,TRK-1012,32.84955909090909,-96.68059090909091,49,186,,,
14,2026-01-09T13:00:00.000Z,2026-01-09T13:08:00.000Z,TRK-1013,32.84955909090909,-96.68059090909091,56,61,SHIP-205,,
14,2026-01-09T13:00:00.000Z,2026-01-09T13:01:00.000Z,TRK-1014,32.84955909090909,-96.68059090909091,48,11,SHIP-206,,
14,2026-01-09T13:00:00.000Z,2026-01-09T13:05:00.000Z,TRK-1015,31.208223999999998,-96.054856,56,230,SHIP-207,,
14,2026-01-09T13:00:00.000Z,2026-01-09T13:09:00.000Z,TRK-1016,31.208223999999998,-96.054856,48,297,SHIP-208,,
14,2026-01-09T13:00:00.000Z,2026-01-09T13:15:00.000Z,TRK-1017,31.208223999999998,-96.054856,49,293,SHIP-209,,
14,2026-01-09T13:00:00.000Z,2026-01-09T13:13:00.000Z,TRK-1018,31.033348,-97.679232,46,275,SHIP-210,,
14,2026-01-09T13:00:00.000Z,2026-01-09T13:01:00.000Z,TRK-1020,31.033348,-97.679232,56,289,,,
14,2026-01-09T13:00:00.000Z,2026-01-09T13:00:00.000Z,TRK-1021,34.23427083333333,-97.18667500000001,52,166,SHIP-213,,
14,2026-01-09T13:00:00.000Z,2026-01-09T13:14:00.000Z,TRK-1023,34.23427083333333,-97.18667500000001,50,213,SHIP-215,,
15,2026-01-09T14:00:00.000Z,2026-01-09T14:02:00.000Z,TRK-1012,32.855163636363635,-96.67163636363635,59,140,SHIP-204,,
15,2026-01-09T14:00:00.000Z,2026-01-09T14:03:00.000Z,TRK-1013,32.855163636363635,-96.67163636363635,55,143,,,
15,2026-01-09T14:00:00.000Z,2026-01-09T14:05:00.000Z,TRK-1014,32.855163636363635,-96.67163636363635,57,64,SHIP-206,,
15,2026-01-09T14:00:00.000Z,2026-01-09T14:11:00.000Z,TRK-1015,31.087571999999998,-95.997768,49,191,SHIP-207,,
15,2026-01-09T14:00:00.000Z,2026-01-09T14:09:00.000Z,TRK-1016,31.087571999999998,-95.997768,47,32,SHIP-208,,
15,2026-01-09T14:00:00.000Z,2026-01-09T14:04:00.000Z,TRK-1017,31.087571999999998,-95.997768,57,6,SHIP-209,,
15,2026-01-09T14:00:00.000Z,2026-01-09T14:15:00.000Z,TRK-1018,30.899244,-97.747096,52,148,SHIP-210,,
15,2026-01-09T14:00:00.000Z,2026-01-09T14:15:00.000Z,TRK-1019,30.899244,-97.747096,59,70,,,
15,2026-01-09T14:00:00.000Z,2026-01-09T14:14:00.000Z,TRK-1020,30.899244,-97.747096,60,259,SHIP-212,,
15,2026-01-09T14:00:00.000Z,2026-01-09T14:01:00.000Z,TRK-1021,34.34639166666666,-97.21665,53,149,,,
15,2026-01-09T14:00:00.000Z,2026-01-09T14:15:00.000Z,TRK-1022,34.34639166666666,-97.21665,45,38,,,
15,2026-01-09T14:00:00.000Z,2026-01-09T14:13:00.000Z,TRK-1023,34.34639166666666,-97.21665,52,6,SHIP-215,,
16,2026-01-09T15:00:00.000Z,2026-01-09T15:05:00.000Z,TRK-1012,32.86076818181818,-96.66268181818181,54,41,SHIP-204,,
16,2026-01-09T15:00:00.000Z,2026-01-09T15:10:00.000Z,TRK-1013,32.86076818181818,-96.66268181818181,49,342,SHIP-205,,
16,2026-01-09T15:00:00.000Z,2026-01-09T15:09:00.000Z,TRK-1014,32.86076818181818,-96.66268181818181,58,313,SHIP-206,,
16,2026-01-09T15:00:00.000Z,2026-01-09T15:07:00.000Z,TRK-1015,30.96692,-95.94068,46,92,SHIP-207,,
16,2026-01-09T15:00:00.000Z,2026-01-09T15:07:00.000Z,TRK-1016,30.96692,-95.94068,60,25,SHIP-208,,
16,2026-01-09T15:00:00.000Z,2026-01-09T15:14:00.000Z,TRK-1017,30.96692,-95.94068,60,291,SHIP-209,,
16,2026-01-09T15:00:00.000Z,2026-01-09T15:09:00.000Z,TRK-1018,30.76514,-97.81496,61,96,SHIP-210,,
16,2026-01-09T15:00:00.000Z,2026-01-09T15:05:00.000Z,TRK-1019,30.76514,-97.81496,55,176,SHIP-211,,
16,2026-01-09T15:00:00.000Z,2026-01-09T15:03:00.000Z,TRK-1020,30.76514,-97.81496,56,61,,,
16,2026-01-09T15:00:00.000Z,2026-01-09T15:10:00.000Z,TRK-1021,34.4585125,-97.246625,61,237,SHIP-213,,
16,2026-01-09T15:00:00.000Z,2026-01-09T15:13:00.000Z,TRK-1022,34.4585125,-97.246625,52,229,SHIP-214,,
16,2026-01-09T15:00:00.000Z,2026-01-09T15:00:00.000Z,TRK-1023,34.4585125,-97.246625,46,94,SHIP-215,,
17,2026-01-09T16:00:00.000Z,2026-01-09T16:00:00.000Z,TRK-1012,32.866372727272726,-96.65372727272727,47,266,SHIP-204,,
17,2026-01-09T16:00:00.000Z,2026-01-09T16:14:00.000Z,TRK-1013,32.866372727272726,-96.65372727272727,60,326,SHIP-205,,
17,2026-01-09T16:00:00.000Z,2026-01-09T16:00:00.000Z,TRK-1014,32.866372727272726,-96.65372727272727,62,69,SHIP-206,,
17,2026-01-09T16:00:00.000Z,2026-01-09T16:12:00.000Z,TRK-1015,30.846268,-95.883592,50,123,SHIP-207,,
17,2026-01-09T16:00:00.000Z,2026-01-09T16:05:00.000Z,TRK-1016,30.846268,-95.883592,49,280,SHIP-208,,
17,2026-01-09T16:00:00.000Z,2026-01-09T16:07:00.000Z,TRK-1017,30.846268,-95.883592,58,171,SHIP-209,,
17,2026-01-09T16:00:00.000Z,2026-01-09T16:00:00.000Z,TRK-1018,30.631035999999998,-97.882824,51,117,SHIP-210,,
17,2026-01-09T16:00:00.000Z,2026-01-09T16:11:00.000Z,TRK-1019,30.631035999999998,-97.882824,50,145,SHIP-211,,
17,2026-01-09T16:00:00.000Z,2026-01-09T16:07:00.000Z,TRK-1020,30.631035999999998,-97.882824,60,301,SHIP-212,,
17,2026-01-09T16:00:00.000Z,2026-01-09T16:01:00.000Z,TRK-1021,34.57063333333333,-97.2766,52,38,SHIP-213,,
17,2026-01-09T16:00:00.000Z,2026-01-09T16:08:00.000Z,TRK-1022,34.57063333333333,-97.2766,50,91,SHIP-214,,
17,2026-01-09T16:00:00.000Z,2026-01-09T16:09:00.000Z,TRK-1023,34.57063333333333,-97.2766,53,12,,,
18,2026-01-09T17:00:00.000Z,2026-01-09T17:13:00.000Z,TRK-1012,32.87197727272727,-96.64477272727272,55,238,,,
18,2026-01-09T17:00:00.000Z,2026-01-09T17:13:00.000Z,TRK-1013,32.87197727272727,-96.64477272727272,52,340,SHIP-205,,
18,2026-01-09T17:00:00.000Z,2026-01-09T17:03:00.000Z,TRK-1014,32.87197727272727,-96.64477272727272,60,127,SHIP-206,,
18,2026-01-09T17:00:00.000Z,2026-01-09T17:07:00.000Z,TRK-1015,30.725616,-95.826504,56,24,SHIP-207,,
18,2026-01-09T17:00:00.000Z,2026-01-09T17:15:00.000Z,TRK-1016,30.725616,-95.826504,50,228,,,
18,2026-01-09T17:00:00.000Z,2026-01-09T17:13:00.000Z,TRK-1017,30.725616,-95.826504,51,71,SHIP-209,,
18,2026-01-09T17:00:00.000Z,2026-01-09T17:12:00.000Z,TRK-1018,30.496931999999997,-97.950688,53,153,SHIP-210,,
18,2026-01-09T17:00:00.000Z,2026-01-09T17:06:00.000Z,TRK-1019,30.496931999999997,-97.950688,59,90,SHIP-211,,
18,2026-01-09T17:00:00.000Z,2026-01-09T17:14:00.000Z,TRK-1020,30.496931999999997,-97.950688,62,136,SHIP-212,,
18,2026-01-09T17:00:00.000Z,2026-01-09T17:13:00.000Z,TRK-1021,34.68275416666666,-97.30657500000001,58,183,SHIP-213,,
18,2026-01-09T17:00:00.000Z,2026-01-09T17:07:00.000Z,TRK-1022,34.68275416666666,-97.30657500000001,52,74,SHIP-214,,
18,2026-01-09T17:00:00.000Z,2026-01-09T17:13:00.000Z,TRK-1023,34.68275416666666,-97.30657500000001,58,278,,,
19,2026-01-09T18:00:00.000Z,2026-01-09T18:10:00.000Z,TRK-1012,32.87758181818182,-96.63581818181818,53,184,,,
19,2026-01-09T18:00:00.000Z,2026-01-09T18:02:00.000Z,TRK-1013,32.87758181818182,-96.63581818181818,60,260,,,
19,2026-01-09T18:00:00.000Z,2026-01-09T18:10:00.000Z,TRK-1014,32.87758181818182,-96.63581818181818,58,53,SHIP-206,,
19,2026-01-09T18:00:00.000Z,2026-01-09T18:04:00.000Z,TRK-1015,30.604964,-95.76941599999999,60,249,SHIP-207,,
19,2026-01-09T18:00:00.000Z,2026-01-09T18:15:00.000Z,TRK-1016,30.604964,-95.76941599999999,59,85,SHIP-208,,
19,2026-01-09T18:00:00.000Z,2026-01-09T18:02:00.000Z,TRK-1017,30.604964,-95.76941599999999,61,70,SHIP-209,,
19,2026-01-09T18:00:00.000Z,2026-01-09T18:06:00.000Z,TRK-1018,30.362828,-98.018552,52,311,SHIP-210,,
19,2026-01-09T18:00:00.000Z,2026-01-09T18:03:00.000Z,TRK-1019,30.362828,-98.018552,51,72,SHIP-211,,
19,2026-01-09T18:00:00.000Z,2026-01-09T18:07:00.000Z,TRK-1020,30.362828,-98.018552,59,265,,,
19,2026-01-09T18:00:00.000Z,2026-01-09T18:05:00.000Z,TRK-1021,34.794875,-97.33655,57,303,SHIP-213,,
19,2026-01-09T18:00:00.000Z,2026-01-09T18:06:00.000Z,TRK-1022,34.794875,-97.33655,50,49,SHIP-214,,
19,2026-01-09T18:00:00.000Z,2026-01-09T18:14:00.000Z,TRK-1023,34.794875,-97.33655,56,341,SHIP-215,,
20,2026-01-09T19:00:00.000Z,2026-01-09T19:15:00.000Z,TRK-1012,32.88318636363636,-96.62686363636364,58,336,,,
20,2026-01-09T19:00:00.000Z,2026-01-09T19:02:00.000Z,TRK-1013,32.88318636363636,-96.62686363636364,58,24,SHIP-205,,
20,2026-01-09T19:00:00.000Z,2026-01-09T19:14:00.000Z,TRK-1014,32.88318636363636,-96.62686363636364,53,248,SHIP-206,,
20,2026-01-09T19:00:00.000Z,2026-01-09T19:06:00.000Z,TRK-1015,30.484312,-95.712328,61,219,SHIP-207,,
20,2026-01-09T19:00:00.000Z,2026-01-09T19:07:00.000Z,TRK-1016,30.484312,-95.712328,60,211,SHIP-208,,
20,2026-01-09T19:00:00.000Z,2026-01-09T19:00:00.000Z,TRK-1017,30.484312,-95.712328,52,37,SHIP-209,,
20,2026-01-09T19:00:00.000Z,2026-01-09T19:14:00.000Z,TRK-1018,30.228724,-98.086416,55,75,,,
20,2026-01-09T19:00:00.000Z,2026-01-09T19:04:00.000Z,TRK-1019,30.228724,-98.086416,48,298,SHIP-211,,
20,2026-01-09T19:00:00.000Z,2026-01-09T19:09:00.000Z,TRK-1020,30.228724,-98.086416,53,53,,,
20,2026-01-09T19:00:00.000Z,2026-01-09T19:01:00.000Z,TRK-1021,34.90699583333333,-97.366525,46,298,,,
20,2026-01-09T19:00:00.000Z,2026-01-09T19:02:00.000Z,TRK-1022,34.90699583333333,-97.366525,47,234,SHIP-214,,
20,2026-01-09T19:00:00.000Z,2026-01-09T19:13:00.000Z,TRK-1023,34.90699583333333,-97.366525,46,291,SHIP-215,,
21,2026-01-09T20:00:00.000Z,2026-01-09T20:05:00.000Z,TRK-1012,32.88879090909091,-96.61790909090908,56,323,SHIP-204,,
21,2026-01-09T20:00:00.000Z,2026-01-09T20:00:00.000Z,TRK-1013,32.88879090909091,-96.61790909090908,55,342,SHIP-205,,
21,2026-01-09T20:00:00.000Z,2026-01-09T20:12:00.000Z,TRK-1014,32.88879090909091,-96.61790909090908,56,224,SHIP-206,,
21,2026-01-09T20:00:00.000Z,2026-01-09T20:05:00.000Z,TRK-1015,30.36366,-95.65523999999999,52,347,,,
21,2026-01-09T20:00:00.000Z,2026-01-09T20:11:00.000Z,TRK-1016,30.36366,-95.65523999999999,55,235,SHIP-208,,
21,2026-01-09T20:00:00.000Z,2026-01-09T20:13:00.000Z,TRK-1017,30.36366,-95.65523999999999,57,42,SHIP-209,,
21,2026-01-09T20:00:00.000Z,2026-01-09T20:09:00.000Z,TRK-1018,30.09462,-98.15428,57,215,SHIP-210,,
21,2026-01-09T20:00:00.000Z,2026-01-09T20:03:00.000Z,TRK-1019,30.09462,-98.15428,49,186,SHIP-211,,
21,2026-01-09T20:00:00.000Z,2026-01-09T20:14:00.000Z,TRK-1021,35.01911666666666,-97.3965,56,224,SHIP-213,,
21,2026-01-09T20:00:00.000Z,2026-01-09T20:07:00.000Z,TRK-1022,35.01911666666666,-97.3965,50,319,SHIP-214,,
21,2026-01-09T20:00:00.000Z,2026-01-09T20:13:00.000Z,TRK-1023,35.01911666666666,-97.3965,45,269,SHIP-215,,
22,2026-01-09T21:00:00.000Z,2026-01-09T21:15:00.000Z,TRK-1012,32.89439545454545,-96.60895454545454,45,82,SHIP-204,,
22,2026-01-09T21:00:00.000Z,2026-01-09T21:00:00.000Z,TRK-1013,32.89439545454545,-96.60895454545454,51,229,,,
22,2026-01-09T21:00:00.000Z,2026-01-09T21:11:00.000Z,TRK-1014,32.89439545454545,-96.60895454545454,46,155,,,
22,2026-01-09T21:00:00.000Z,2026-01-09T21:13:00.000Z,TRK-1015,30.243008,-95.598152,58,257,SHIP-207,,
22,2026-01-09T21:00:00.000Z,2026-01-09T21:03:00.000Z,TRK-1016,30.243008,-95.598152,59,147,SHIP-208,,
22,2026-01-09T21:00:00.000Z,2026-01-09T21:11:00.000Z,TRK-1017,30.243008,-95.598152,58,237,,,
22,2026-01-09T21:00:00.000Z,2026-01-09T21:04:00.000Z,TRK-1019,29.960516,-98.222144,51,204,SHIP-211,,
22,2026-01-09T21:00:00.000Z,2026-01-09T21:06:00.000Z,TRK-1020,29.960516,-98.222144,54,357,SHIP-212,,
22,2026-01-09T21:00:00.000Z,2026-01-09T21:03:00.000Z,TRK-1021,35.1312375,-97.42647500000001,55,73,SHIP-213,,
22,2026-01-09T21:00:00.000Z,2026-01-09T21:08:00.000Z,TRK-1022,35.1312375,-97.42647500000001,56,273,SHIP-214,,
22,2026-01-09T21:00:00.000Z,2026-01-09T21:12:00.000Z,TRK-1023,35.1312375,-97.42647500000001,47,297,SHIP-215,,
23,2026-01-09T22:00:00.000Z,2026-01-09T22:06:00.000Z,TRK-1015,30.122356,-95.54106399999999,61,10,SHIP-207,,
23,2026-01-09T22:00:00.000Z,2026-01-09T22:09:00.000Z,TRK-1016,30.122356,-95.54106399999999,61,126,,,
23,2026-01-09T22:00:00.000Z,2026-01-09T22:09:00.000Z,TRK-1017,30.122356,-95.54106399999999,52,176,SHIP-209,,
23,2026-01-09T22:00:00.000Z,2026-01-09T22:07:00.000Z,TRK-1018,29.826411999999998,-98.290008,56,249,SHIP-210,,
23,2026-01-09T22:00:00.000Z,2026-01-09T22:10:00.000Z,TRK-1019,29.826411999999998,-98.290008,46,317,SHIP-211,,
23,2026-01-09T22:00:00.000Z,2026-01-09T22:13:00.000Z,TRK-1020,29.826411999999998,-98.290008,46,304,SHIP-212,,
23,2026-01-09T22:00:00.000Z,2026-01-09T22:05:00.000Z,TRK-1021,35.24335833333333,-97.45645,57,207,SHIP-213,,
23,2026-01-09T22:00:00.000Z,2026-01-09T22:11:00.000Z,TRK-1022,35.24335833333333,-97.45645,59,174,SHIP-214,,
23,2026-01-09T22:00:00.000Z,2026-01-09T22:04:00.000Z,TRK-1023,35.24335833333333,-97.45645,50,300,SHIP-215,,
24,2026-01-09T23:00:00.000Z,2026-01-09T23:01:00.000Z,TRK-1015,30.001704,-95.483976,50,339,SHIP-207,,
24,2026-01-09T23:00:00.000Z,2026-01-09T23:06:00.000Z,TRK-1016,30.001704,-95.483976,59,97,SHIP-208,,
24,2026-01-09T23:00:00.000Z,2026-01-09T23:03:00.000Z,TRK-1017,30.001704,-95.483976,61,188,SHIP-209,,
24,2026-01-09T23:00:00.000Z,2026-01-09T23:01:00.000Z,TRK-1018,29.692307999999997,-98.357872,56,92,,,
24,2026-01-09T23:00:00.000Z,2026-01-09T23:03:00.000Z,TRK-1019,29.692307999999997,-98.357872,51,123,SHIP-211,,
24,2026-01-09T23:00:00.000Z,2026-01-09T23:04:00.000Z,TRK-1020,29.692307999999997,-98.357872,59,164,SHIP-212,,
24,2026-01-09T23:00:00.000Z,2026-01-09T23:14:00.000Z,TRK-1021,35.35547916666666,-97.486425,53,271,SHIP-213,,
24,2026-01-09T23:00:00.000Z,2026-01-09T23:07:00.000Z,TRK-1022,35.35547916666666,-97.486425,60,113,SHIP-214,,
24,2026-01-09T23:00:00.000Z,2026-01-09T23:15:00.000Z,TRK-1023,35.35547916666666,-97.486425,51,192,SHIP-215,,
25,2026-01-10T00:00:00.000Z,2026-01-10T00:12:00.000Z,TRK-1015,29.881052,-95.42688799999999,57,190,SHIP-207,,
25,2026-01-10T00:00:00.000Z,2026-01-10T00:08:00.000Z,TRK-1016,29.881052,-95.42688799999999,61,176,SHIP-208,,
25,2026-01-10T00:00:00.000Z,2026-01-10T00:00:00.000Z,TRK-1017,29.881052,-95.42688799999999,53,169,SHIP-209,,
25,2026-01-10T00:00:00.000Z,2026-01-10T00:04:00.000Z,TRK-1018,29.558204,-98.425736,45,298,SHIP-210,,
25,2026-01-10T00:00:00.000Z,2026-01-10T00:15:00.000Z,TRK-1019,29.558204,-98.425736,62,53,SHIP-211,,
25,2026-01-10T00:00:00.000Z,2026-01-10T00:01:00.000Z,TRK-1020,29.558204,-98.425736,55,184,SHIP-212,,
1,2026-01-11T00:00:00.000Z,2026-01-11T00:10:00.000Z,TRK-1024,32.7767,-96.797,45,7,SHIP-311,PLANT_DAL,exit
1,2026-01-11T00:00:00.000Z,2026-01-11T00:10:00.000Z,TRK-1025,32.7767,-96.797,47,290,SHIP-312,PLANT_DAL,exit
1,2026-01-11T00:00:00.000Z,2026-01-11T00:14:00.000Z,TRK-1026,32.7767,-96.797,51,37,SHIP-313,PLANT_DAL,exit
1,2026-01-11T00:00:00.000Z,2026-01-11T00:08:00.000Z,TRK-1027,32.7767,-96.797,51,241,SHIP-314,PLANT_DAL,exit
1,2026-01-11T00:00:00.000Z,2026-01-11T00:13:00.000Z,TRK-1028,32.7767,-96.797,57,86,SHIP-315,PLANT_DAL,exit
1,2026-01-11T00:00:00.000Z,2026-01-11T00:12:00.000Z,TRK-1029,32.7767,-96.797,47,216,SHIP-316,PLANT_DAL,exit
1,2026-01-11T00:00:00.000Z,2026-01-11T00:02:00.000Z,TRK-1030,32.7767,-96.797,57,1,SHIP-317,PLANT_DAL,exit
1,2026-01-11T00:00:00.000Z,2026-01-11T00:13:00.000Z,TRK-1031,32.7767,-96.797,46,166,SHIP-318,PLANT_DAL,exit
1,2026-01-11T00:00:00.000Z,2026-01-11T00:10:00.000Z,TRK-1033,32.7767,-96.797,46,134,SHIP-320,PLANT_DAL,exit
1,2026-01-11T00:00:00.000Z,2026-01-11T00:09:00.000Z,TRK-1034,32.7767,-96.797,61,280,SHIP-321,PLANT_DAL,exit
1,2026-01-11T00:00:00.000Z,2026-01-11T00:06:00.000Z,TRK-1035,32.7767,-96.797,50,235,SHIP-322,PLANT_DAL,exit
2,2026-01-11T01:00:00.000Z,2026-01-11T01:15:00.000Z,TRK-1024,32.782304545454544,-96.78804545454545,50,98,SHIP-311,,
2,2026-01-11T01:00:00.000Z,2026-01-11T01:13:00.000Z,TRK-1025,32.782304545454544,-96.78804545454545,56,53,,,
2,2026-01-11T01:00:00.000Z,2026-01-11T01:11:00.000Z,TRK-1026,32.782304545454544,-96.78804545454545,59,296,SHIP-313,,
2,2026-01-11T01:00:00.000Z,2026-01-11T01:10:00.000Z,TRK-1027,32.656048,-96.739912,53,83,SHIP-314,,
2,2026-01-11T01:00:00.000Z,2026-01-11T01:11:00.000Z,TRK-1028,32.656048,-96.739912,58,162,,,
2,2026-01-11T01:00:00.000Z,2026-01-11T01:12:00.000Z,TRK-1029,32.656048,-96.739912,56,311,SHIP-316,,
2,2026-01-11T01:00:00.000Z,2026-01-11T01:02:00.000Z,TRK-1030,32.642596,-96.864864,61,153,SHIP-317,,
2,2026-01-11T01:00:00.000Z,2026-01-11T01:00:00.000Z,TRK-1031,32.642596,-96.864864,61,312,SHIP-318,,
2,2026-01-11T01:00:00.000Z,2026-01-11T01:07:00.000Z,TRK-1032,32.642596,-96.864864,49,278,SHIP-319,,
2,2026-01-11T01:00:00.000Z,2026-01-11T01:06:00.000Z,TRK-1033,32.888820833333334,-96.826975,47,103,SHIP-320,,
2,2026-01-11T01:00:00.000Z,2026-01-11T01:02:00.000Z,TRK-1034,32.888820833333334,-96.826975,45,349,SHIP-321,,
2,2026-01-11T01:00:00.000Z,2026-01-11T01:02:00.000Z,TRK-1035,32.888820833333334,-96.826975,50,123,SHIP-322,,
3,2026-01-11T02:00:00.000Z,2026-01-11T02:09:00.000Z,TRK-1024,32.78790909090909,-96.77909090909091,49,352,,,
3,2026-01-11T02:00:00.000Z,2026-01-11T02:03:00.000Z,TRK-1025,32.78790909090909,-96.77909090909091,46,131,SHIP-312,,
3,2026-01-11T02:00:00.000Z,2026-01-11T02:13:00.000Z,TRK-1026,32.78790909090909,-96.77909090909091,51,196,SHIP-313,,
3,2026-01-11T02:00:00.000Z,2026-01-11T02:12:00.000Z,TRK-1027,32.535396,-96.682824,51,189,SHIP-314,,
3,2026-01-11T02:00:00.000Z,2026-01-11T02:13:00.000Z,TRK-1028,32.535396,-96.682824,50,315,SHIP-315,,
3,2026-01-11T02:00:00.000Z,2026-01-11T02:15:00.000Z,TRK-1029,32.535396,-96.682824,45,28,,,
3,2026-01-11T02:00:00.000Z,2026-01-11T02:09:00.000Z,TRK-1030,32.508492,-96.932728,60,223,SHIP-317,,
3,2026-01-11T02:00:00.000Z,2026-01-11T02:13:00.000Z,TRK-1031,32.508492,-96.932728,61,280,SHIP-318,,
3,2026-01-11T02:00:00.000Z,2026-01-11T02:02:00.000Z,TRK-1032,32.508492,-96.932728,49,191,SHIP-319,,
3,2026-01-11T02:00:00.000Z,2026-01-11T02:09:00.000Z,TRK-1033,33.00094166666666,-96.85695,58,263,SHIP-320,,
3,2026-01-11T02:00:00.000Z,2026-01-11T02:11:00.000Z,TRK-1035,33.00094166666666,-96.85695,61,217,SHIP-322,,
4,2026-01-11T03:00:00.000Z,2026-01-11T03:12:00.000Z,TRK-1024,32.793513636363635,-96.77013636363635,48,230,,,
4,2026-01-11T03:00:00.000Z,2026-01-11T03:09:00.000Z,TRK-1025,32.793513636363635,-96.77013636363635,50,352,SHIP-312,,
4,2026-01-11T03:00:00.000Z,2026-01-11T03:08:00.000Z,TRK-1027,32.414744,-96.625736,48,243,,,
4,2026-01-11T03:00:00.000Z,2026-01-11T03:09:00.000Z,TRK-1028,32.414744,-96.625736,47,280,SHIP-315,,
4,2026-01-11T03:00:00.000Z,2026-01-11T03:04:00.000Z,TRK-1029,32.414744,-96.625736,61,273,SHIP-316,,
4,2026-01-11T03:00:00.000Z,2026-01-11T03:01:00.000Z,TRK-1030,32.374387999999996,-97.000592,51,164,SHIP-317,,
4,2026-01-11T03:00:00.000Z,2026-01-11T03:03:00.000Z,TRK-1031,32.374387999999996,-97.000592,62,353,SHIP-318,,
4,2026-01-11T03:00:00.000Z,2026-01-11T03:08:00.000Z,TRK-1032,32.374387999999996,-97.000592,56,195,,,
4,2026-01-11T03:00:00.000Z,2026-01-11T03:01:00.000Z,TRK-1033,33.1130625,-96.88692499999999,57,349,,,
4,2026-01-11T03:00:00.000Z,2026-01-11T03:10:00.000Z,TRK-1034,33.1130625,-96.88692499999999,52,84,SHIP-321,,
4,2026-01-11T03:00:00.000Z,2026-01-11T03:07:00.000Z,TRK-1035,33.1130625,-96.88692499999999,57,219,SHIP-322,,
5,2026-01-11T04:00:00.000Z,2026-01-11T04:00:00.000Z,TRK-1024,32.79911818181818,-96.76118181818181,54,320,,,
5,2026-01-11T04:00:00.000Z,2026-01-11T04:12:00.000Z,TRK-1025,32.79911818181818,-96.76118181818181,54,265,SHIP-312,,
5,2026-01-11T04:00:00.000Z,2026-01-11T04:05:00.000Z,TRK-1026,32.79911818181818,-96.76118181818181,51,290,SHIP-313,,
5,2026-01-11T04:00:00.000Z,2026-01-11T04:12:00.000Z,TRK-1027,32.294092,-96.568648,51,160,,,
5,2026-01-11T04:00:00.000Z,2026-01-11T04:06:00.000Z,TRK-1028,32.294092,-96.568648,48,281,SHIP-315,,
5,2026-01-11T04:00:00.000Z,2026-01-11T04:10:00.000Z,TRK-1029,32.294092,-96.568648,55,169,,,
5,2026-01-11T04:00:00.000Z,2026-01-11T04:10:00.000Z,TRK-1030,32.240283999999996,-97.068456,53,181,,,
5,2026-01-11T04:00:00.000Z,2026-01-11T04:00:00.000Z,TRK-1031,32.240283999999996,-97.068456,62,59,SHIP-318,,
5,2026-01-11T04:00:00.000Z,2026-01-11T04:00:00.000Z,TRK-1032,32.240283999999996,-97.068456,62,3,SHIP-319,,
5,2026-01-11T04:00:00.000Z,2026-01-11T04:11:00.000Z,TRK-1033,33.225183333333334,-96.9169,57,62,SHIP-320,,
5,2026-01-11T04:00:00.000Z,2026-01-11T04:05:00.000Z,TRK-1034,33.225183333333334,-96.9169,49,227,SHIP-321,,
5,2026-01-11T04:00:00.000Z,2026-01-11T04:10:00.000Z,TRK-1035,33.225183333333334,-96.9169,53,232,SHIP-322,,
6,2026-01-11T05:00:00.000Z,2026-01-11T05:13:00.000Z,TRK-1024,32.804722727272726,-96.75222727272727,50,135,SHIP-311,,
6,2026-01-11T05:00:00.000Z,2026-01-11T05:11:00.000Z,TRK-1025,32.804722727272726,-96.75222727272727,52,344,SHIP-312,,
6,2026-01-11T05:00:00.000Z,2026-01-11T05:14:00.000Z,TRK-1026,32.804722727272726,-96.75222727272727,59,227,SHIP-313,,
